record_uid,source,source_layer,source_file,source_record_id,source_name,operator,status,source_latitude,source_longitude,coordinate_valid,geometry_type,facility_size_sqft,campus_area_sqft,mw,canonical_state_source,canonical_county_source,city,address,zip,location_confidence,source_detail_json,normalized_name,normalized_operator,source_is_currently_built,site_group_id
NAICS:naics_122,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_122,EQUINIX LLC,,Operating/inferred,37.37907,-121.95449,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110038094594"", ""valid"": true}",equinix,,True,site_01389
PNNL:building_00037947314,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00037947314,Equinix Santa Clara SV2,Equinix,Operating/inferred,37.378433690080165,-121.95499188020412,True,Polygon,81106.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00037947314"", ""ref"": ""SV2"", ""sqft"": ""81106.0"", ""state"": ""California""}",equinix santa clara sv2,equinix,True,site_01389
NAICS:naics_123,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_123,THE NORTHERN TRUST CO,,Operating/inferred,41.942103,-89.032942,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110038120663"", ""valid"": true}",northern trust,,True,site_01390
NAICS:naics_124,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_124,ALLSTATE DATA CENTER,,Operating/inferred,41.943852,-89.033127,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110038132589"", ""valid"": true}",allstate,,True,site_01391
NAICS:naics_126,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_126,GTECH CORPORATION,,Operating/inferred,38.33473,-81.62308,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110038456783"", ""valid"": true}",gtech,,True,site_01392
NAICS:naics_127,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_127,UNITED HEALTH GROUP NEXT TECHNOLOGY CENTER,,Operating/inferred,45.30454,-93.62611,True,Point,,,,,,,,,,"{""naics"": ""051821, 518210"", ""registry_id"": ""110038458139"", ""valid"": true}",united health group next technology,,True,site_01393
NAICS:naics_128,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_128,FEDERAL EXPRESS - CO TECH,,Operating/inferred,39.0249,-104.81824,True,Point,,,,,,,,,,"{""naics"": ""447110, 518210"", ""registry_id"": ""110038637384"", ""valid"": true}",federal express tech,,True,site_01394
NAICS:naics_129,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_129,MEDIASCOPE INC,,Operating/inferred,44.046996,-91.613328,True,Point,,,,,,,,,,"{""naics"": ""051821, 518210"", ""registry_id"": ""110038873476"", ""valid"": true}",mediascope,,True,site_01395
NAICS:naics_13,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_13,FIRST HEALTH SERVICES CORPORATION,,Operating/inferred,37.65488,-77.57832,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110001895799"", ""valid"": true}",first health services,,True,site_01396
NAICS:naics_130,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_130,FAIRVIEW DATA CENTER,,Operating/inferred,44.99295,-93.22671,True,Point,,,,,,,,,,"{""naics"": ""051821, 518210"", ""registry_id"": ""110039069370"", ""valid"": true}",fairview,,True,site_01397
NAICS:naics_131,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_131,GTECH CORPORATION,,Operating/inferred,38.41625,-81.4949,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110039136413"", ""valid"": true}",gtech,,True,site_01398
NAICS:naics_132,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_132,MORGAN STANLEY DATA CENTER,,Operating/inferred,40.54151,-74.54293,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040384811"", ""valid"": true}",morgan stanley,,True,site_01399
NAICS:naics_133,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_133,DATAPIPE,,Operating/inferred,40.54528,-74.53751,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040390715"", ""valid"": true}",datapipe,,True,site_01400
PNNL:building_00998933381,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00998933381,Rackspace Somerset NYC1,,Operating/inferred,40.54452566835303,-74.53775798797324,True,Polygon,18407.0,,,NJ,Somerset County,,,,,"{""county_id"": ""035"", ""osm_id"": ""00998933381"", ""ref"": """", ""sqft"": ""18407.0"", ""state"": ""New Jersey""}",rackspace somerset nyc1,,True,site_01400
NAICS:naics_134,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_134,SP 600 WINTER OWNER LLC,,Operating/inferred,42.39762,-71.26805,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110040410196"", ""valid"": true}",sp 600 winter owner,,True,site_01401
NAICS:naics_135,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_135,WAL-MART STORES EAST INC,,Operating/inferred,36.49936,-94.26555,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040461880"", ""valid"": true}",wal mart stores east,,True,site_01402
NAICS:naics_136,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_136,QWEST CORP - ENGLEWOOD CYBER CENTER,,Operating/inferred,39.5608,-104.83264,True,Point,,,,,,,,,,"{""naics"": ""517110, 517111, 517311, 518210"", ""registry_id"": ""110040490340"", ""valid"": true}",qwest englewood cyber,,True,site_01403
NAICS:naics_137,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_137,JP MORGAN CHASE - MORGAN CHRISTIANA CENT,,Operating/inferred,39.6974,-75.65133,True,Point,,,,,,,,,,"{""naics"": ""518210, 522110"", ""registry_id"": ""110040491580"", ""valid"": true}",jp morgan chase morgan christiana cent,,True,site_01404
NAICS:naics_138,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_138,"AUTOMATIC DATA PROCESSING, INC.",,Operating/inferred,42.78233,-71.24933,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040500357"", ""valid"": true}",automatic processing,,True,site_01405
NAICS:naics_139,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_139,OSO GRANDE TECHNOLOGY,,Operating/inferred,35.09203,-106.65269,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040501329"", ""valid"": true}",oso grande technology,,True,site_01406
PNNL:point_06625492701,PNNL,point,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_point.geojson,point_06625492701,Oso Grande,Oso Grande,Operating/inferred,35.0925015,-106.6536712,True,Point,,,,NM,Bernalillo County,,,,,"{""county_id"": ""001"", ""osm_id"": ""06625492701"", ""ref"": ""OSO"", ""sqft"": """", ""state"": ""New Mexico""}",oso grande,oso grande,True,site_01406
NAICS:naics_140,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_140,MYALL LLC/PCO,,Operating/inferred,36.206389,-95.245778,True,Point,,,,,,,,,,"{""naics"": ""221112, 518210"", ""registry_id"": ""110040506119"", ""valid"": true}",myall pco,,True,site_01407
NAICS:naics_141,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_141,ANTHEM CDC 3,,Operating/inferred,38.46082,-78.85467,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040513209"", ""valid"": true}",anthem cdc 3,,True,site_01408
NAICS:naics_142,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_142,IBM DULLES STATION WEST,,Operating/inferred,38.95887,-77.41595,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040513496"", ""valid"": true}",ibm dulles station west,,True,site_01409
NAICS:naics_143,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_143,MAGURO MNK,,Operating/inferred,33.07239,-80.03884,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040521771"", ""valid"": true}",maguro mnk,,True,site_01410
NAICS:naics_144,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_144,NORTHROP GRUMMAN SERVICES CORPORATION - FAIRLAKES,,Operating/inferred,38.85916,-77.39273,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110040757730"", ""valid"": true}",northrop grumman services fairlakes,,True,site_01411
NAICS:naics_145,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_145,115 2ND AVENUE LLC,,Operating/inferred,42.39374,-71.2646,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110041000314"", ""valid"": true}",115 2nd avenue,,True,site_01412
NAICS:naics_146,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_146,NAVISITE,,Operating/inferred,42.69406,-71.21197,True,Point,,,,,,,,,,"{""naics"": ""517111, 517311, 518210, 541618"", ""registry_id"": ""110041061748"", ""valid"": true}",navisite,,True,site_01413
NAICS:naics_148,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_148,CLEARBLUE TECHNOLOGIES/OAKBROOK INC,,Operating/inferred,41.844915,-87.941348,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110041356859"", ""valid"": true}",clearblue technologies oakbrook,,True,site_01414
NAICS:naics_149,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_149,SUNGARD AVAILABILITY SERVICES LIMITED PA,,Operating/inferred,38.96319,-77.38093,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110041628646"", ""valid"": true}",sungard availability services limited pa,,True,site_01415
NAICS:naics_15,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_15,HEWLETT PACKARD CORP,,Operating/inferred,42.62265,-71.18326,True,Point,,,,,,,,,,"{""naics"": ""334111, 334515, 518210, 541512, 541519, 561499, 811212"", ""registry_id"": ""110002018995"", ""valid"": true}",hewlett packard,,True,site_01416
NAICS:naics_150,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_150,FOVEONICS IMAGING TECHNOLOGIES INC @ EATONTOWN IND PK,,Operating/inferred,40.27613,-74.04657,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110041845787"", ""valid"": true}",foveonics imaging technologies eatontown ind pk,,True,site_01417
NAICS:naics_151,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_151,UNITED HEALTHCARE SERVICES INC - DATA CENTER,,Operating/inferred,44.8072,-93.63547,True,Point,,,,,,,,,,"{""naics"": ""051821, 518210, 621111"", ""registry_id"": ""110041860457"", ""valid"": true}",united healthcare services,,True,site_01418
NAICS:naics_152,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_152,LNH INC DBA HOSTING.COM - 650 PENCADER,,Operating/inferred,39.61185,-75.76325,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110041890406"", ""valid"": true}",lnh hosting com 650 pencader,,True,site_01419
NAICS:naics_153,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_153,"NASA SHARED SERVICE CENTER, NCCIPS",,Operating/inferred,30.299398,-89.474332,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110041891334"", ""valid"": true}",nasa shared service nccips,,True,site_01420
NAICS:naics_154,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_154,CUSTOM PROCESSING SERVICES LLC,,Operating/inferred,40.40671,-75.51066,True,Point,,,,,,,,,,"{""naics"": ""327992, 518210"", ""registry_id"": ""110042000241"", ""valid"": true}",custom processing services,,True,site_01421
NAICS:naics_156,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_156,DXC TECHNOLOGY SERVICES LLC / DXC TECHNOLOGY SERVICES LLC,,Operating/inferred,36.20604,-95.86881,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110042260399"", ""valid"": true}",dxc technology services dxc technology services,,True,site_01422
NAICS:naics_158,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_158,"IO PHOENIX ONE, LLC",,Operating/inferred,33.29795,-112.09741,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110042261021"", ""valid"": true}",io phoenix one,,True,site_01423
NAICS:naics_159,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_159,CLIFTON DATA CENTER,,Operating/inferred,40.833408,-74.139043,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110042441587"", ""valid"": true}",clifton,,True,site_01424
PNNL:building_00818790301,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00818790301,Credit Suisse: Clifton Data Center,,Operating/inferred,40.83344999607061,-74.1402186895567,True,Polygon,140278.0,,,NJ,Passaic County,,,,,"{""county_id"": ""031"", ""osm_id"": ""00818790301"", ""ref"": """", ""sqft"": ""140278.0"", ""state"": ""New Jersey""}",credit suisse clifton,,True,site_01424
NAICS:naics_16,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_16,EQUINIX LLC - VDC I LLC,,Operating/inferred,39.56056,-104.85887,True,Point,,,,,,,,,,"{""naics"": ""517110, 517111, 517311, 518210"", ""registry_id"": ""110002375689"", ""valid"": true}",equinix vdc i,,True,site_01425
NAICS:naics_161,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_161,ADP,,Operating/inferred,42.035285,-87.979625,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043221750"", ""valid"": true}",adp,,True,site_01426
FracTracker:frac_row_1214,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1214,FR SUMMIT AWS,FR SUMMIT LLC,Operating,38.98871,-77.44765,True,Point,149200.0,,,VA,Loudoun,Sterling,22630 DULLES SUMMIT CT,20166.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045159083000&jur=107&taxyr=2024&LMparent=20"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",fr summit aws,fr summit,True,site_01427
NAICS:naics_162,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_162,"AMAZON DATA SERVICES, INC. IAD-12 IAD-15 IAD-16 IAD-76 (73860)",,Operating/inferred,38.98896,-77.44832,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043294262"", ""valid"": true}",amazon services iad 12 iad 15 iad 16 iad 76 73860,,True,site_01427
PNNL:building_00299929061,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00299929061,Amazon IAD12,Amazon Web Services,Operating/inferred,38.98872330810434,-77.44767141862896,True,Polygon,149598.0,,,VA,Loudoun County,,,,,"{""county_id"": ""107"", ""osm_id"": ""00299929061"", ""ref"": ""Amazon IAD12"", ""sqft"": ""149598.0"", ""state"": ""Virginia""}",amazon iad12,amazon web services,True,site_01427
NAICS:naics_163,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_163,MICROSOFT CORPORATION - ALLUVIUM DATA CENTER,,Operating/inferred,41.53848,-93.82678,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043322115"", ""valid"": true}",microsoft alluvium,,True,site_01428
NAICS:naics_164,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_164,PWCSA NEABSCO - OPERATIONS SUPPORT FACILITY BUILDING,,Operating/inferred,38.60632,-77.2844,True,Point,,,,,,,,,,"{""naics"": ""221320, 518210"", ""registry_id"": ""110043325817"", ""valid"": true}",pwcsa neabsco operations support building,,True,site_01429
NAICS:naics_165,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_165,AUTOMATIC DATA PROCESSING INC,,Operating/inferred,40.817529,-74.303086,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043400156"", ""valid"": true}",automatic processing,,True,site_01430
NAICS:naics_167,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_167,"INTERGATE - ASHBURN, LLC",,Operating/inferred,39.01548,-77.47663,True,Point,,,,,,,,,,"{""naics"": ""334611, 334614, 518210"", ""registry_id"": ""110043515808"", ""valid"": true}",intergate ashburn,,True,site_01431
NAICS:naics_168,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_168,"TETRA, LLC",,Operating/inferred,41.219756,-95.86385,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043614434"", ""valid"": true}",tetra,,True,site_01432
NAICS:naics_169,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_169,HEWLETT PACKARD COMPANY,,Operating/inferred,41.51944,-93.66385,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043627536"", ""valid"": true}",hewlett packard,,True,site_01433
NAICS:naics_17,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_17,AT&T,,Operating/inferred,37.785224,-122.397143,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110002947367"", ""valid"": true}",at t,,True,site_01434
NAICS:naics_170,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_170,"ANDALE, INC.",,Operating/inferred,35.31556,-81.82162,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110043697416"", ""valid"": true}",andale,,True,site_01435
NAICS:naics_172,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_172,INTERNAP NETWORK SERVICES,,Operating/inferred,42.37797,-71.0809,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110044233308"", ""valid"": true}",internap network services,,True,site_01436
NAICS:naics_173,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_173,WALMART NORTH DATA CENTER #8678,,Operating/inferred,36.49936,-94.26555,True,Point,,,,,,,,,,"{""naics"": ""455211, 518210"", ""registry_id"": ""110044798403"", ""valid"": true}",walmart north 8678,,True,site_01437
NAICS:naics_174,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_174,"MYALL, LLC",,Operating/inferred,36.24255,-95.32657,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110044930778"", ""valid"": true}",myall,,True,site_01438
NAICS:naics_175,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_175,INOVA HEALTH CARE SYSTEMS - IT OPERATIONS,,Operating/inferred,39.02543,-77.41752,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110044950318"", ""valid"": true}",inova health care systems it operations,,True,site_01439
NAICS:naics_176,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_176,AEROPOSTALE INC,,Operating/inferred,40.80319,-74.0973,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110045365252"", ""valid"": true}",aeropostale,,True,site_01440
NAICS:naics_177,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_177,NEBRASKA COLOCATION CENTER,,Operating/inferred,41.25757,-95.937467,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110045442124"", ""valid"": true}",nebraska colocation,,True,site_01441
PNNL:building_00818167571,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00818167571,1623 Farnam,News-Press & Gazette Company,Operating/inferred,41.25729103361583,-95.93784939082518,True,Polygon,35689.0,,,NE,Douglas County,,,,,"{""county_id"": ""055"", ""osm_id"": ""00818167571"", ""ref"": """", ""sqft"": ""35689.0"", ""state"": ""Nebraska""}",1623 farnam,news press gazette,True,site_01441
NAICS:naics_179,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_179,"QUALITY INVESTMENT PROPERTIES METRO, LLC",,Operating/inferred,33.7756,-84.419966,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513, 999999"", ""registry_id"": ""110045488058"", ""valid"": true}",quality investment metro,,True,site_01442
NAICS:naics_18,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_18,DEERE & CO,,Operating/inferred,41.509421,-90.510085,True,Point,,,,,,,,,,"{""naics"": ""518210, 551114"", ""registry_id"": ""110003050723"", ""valid"": true}",deere,,True,site_01443
NAICS:naics_180,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_180,CONAGRA FOODS INC DATA CENTER,,Operating/inferred,41.33767,-96.02484,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110045737244"", ""valid"": true}",conagra foods,,True,site_01444
NAICS:naics_181,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_181,LIGHTEDGE DATA CENTER,,Operating/inferred,41.15944,-96.02598,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110045866602"", ""valid"": true}",lightedge,,True,site_01445
NAICS:naics_182,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_182,PINNACLE BANK DATA CENTER,,Operating/inferred,41.1473,-96.2357,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110045893155"", ""valid"": true}",pinnacle bank,,True,site_01446
NAICS:naics_183,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_183,"BELLSOUTH TELECOMMUNICATIONS, LLC DBA AT&T NORTH CAROLINA",,Operating/inferred,35.25424,-81.3851,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110046103266"", ""valid"": true}",bellsouth telecommunications at t north carolina,,True,site_01447
NAICS:naics_184,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_184,"SICULUS, INC.",,Operating/inferred,41.637378,-93.50317,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110046462421"", ""valid"": true}",siculus,,True,site_01448
NAICS:naics_185,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_185,GABLE CORPORATION,,Operating/inferred,41.16753,-95.79376,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110046464250"", ""valid"": true}",gable,,True,site_01449
NAICS:naics_186,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_186,CHIRISA RICHMOND LLC,,Operating/inferred,37.36206,-77.32561,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110046467658"", ""valid"": true}",chirisa richmond,,True,site_01450
NAICS:naics_187,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_187,SAVVIS NJ4,,Operating/inferred,40.55339,-74.46069,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110046508524"", ""valid"": true}",savvis nj4,,True,site_01451
NAICS:naics_188,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_188,SAVVIS COMMUNICATIONS CORPORATION DBA CENTURYLINK,,Operating/inferred,37.39756,-121.98098,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110054195027"", ""valid"": true}",savvis communications centurylink,,True,site_01452
PNNL:building_00054119665,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00054119665,Csquare SFO2,Csquare,Operating/inferred,37.39757919675742,-121.98086935105141,True,Polygon,146098.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00054119665"", ""ref"": ""SFO2"", ""sqft"": ""146098.0"", ""state"": ""California""}",csquare sfo2,csquare,True,site_01452
NAICS:naics_189,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_189,RNM PROPERTIES,,Operating/inferred,37.52115,-122.25901,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054203232"", ""valid"": true}",rnm,,True,site_01453
NAICS:naics_19,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_19,"PROSPERITY DRIVE DATA CENTER, LLC",,Operating/inferred,39.05949,-76.96499,True,Point,,,,,,,,,,"{""naics"": ""518210, 522210, 522220"", ""registry_id"": ""110003550096"", ""valid"": true}",prosperity drive,,True,site_01454
NAICS:naics_191,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_191,MICROSOFT CORPORATION,,Operating/inferred,37.36208,-121.94655,True,Point,,,,,,,,,,"{""naics"": ""518210, 541513"", ""registry_id"": ""110054209637"", ""valid"": true}",microsoft,,True,site_01455
PNNL:building_00224998784,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00224998784,Microsoft,Microsoft,Operating/inferred,37.3620662092011,-121.94643635591544,True,Polygon,166655.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00224998784"", ""ref"": """", ""sqft"": ""166655.0"", ""state"": ""California""}",microsoft,microsoft,True,site_01455
NAICS:naics_192,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_192,SIDUS GROUP - DENVER DATA CENTER,,Operating/inferred,39.69966,-104.9875,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054239230"", ""valid"": true}",sidus group denver,,True,site_01456
NAICS:naics_193,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_193,LEVEL 3 COMMUNICATIONS,,Operating/inferred,37.566267,-121.983487,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054250403"", ""valid"": true}",level 3 communications,,True,site_01457
NAICS:naics_194,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_194,CORESITE,,Operating/inferred,37.4057,-121.9164,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110054255541"", ""valid"": true}",coresite,,True,site_01458
PNNL:building_00299388896,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00299388896,CoreSite SV2,"CoreSite Real Estate 1656 McCarthy, L.P.",Operating/inferred,37.40568310648504,-121.91624119521207,True,Polygon,89939.0,,,CA,Santa Clara County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00299388896"", ""ref"": ""SV2"", ""sqft"": ""89939.0"", ""state"": ""California""}",coresite sv2,coresite real estate 1656 mccarthy l p,True,site_01458
